,business_status,geometry,icon,icon_background_color,icon_mask_base_uri,name,opening_hours,photos,place_id,plus_code,rating,reference,scope,types,user_ratings_total,vicinity,Phone Number,International Phone Number,Website,Google maps URL,price_level
244,OPERATIONAL,"{'location': {'lat': 38.751737, 'lng': -9.197151000000002}, 'viewport': {'northeast': {'lat': 38.75309322989272, 'lng': -9.19590992010728}, 'southwest': {'lat': 38.75039357010728, 'lng': -9.198609579892723}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/pharmacy-71.png,#F88181,https://maps.gstatic.com/mapfiles/place_api/icons/v2/pharmacy_pinlet,Pharmacy Uruguai,{'open_now': True},"[{'height': 2448, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107896896869422643725"">Paulo Duarte</a>'], 'photo_reference': 'Aap_uEAMZYd-LcKTA8ZN26ExYjM79hlM1Qs1mwB-zjO6ql2aPIqb7EBzGDqDS7DWUcsV7qpAeZ8SXheMeqVq6rycTkf6ajecpcp9vFrcP564sOaqmHz9KiNmjHKPi3xP1bI4a6iNer5IE7QtS0ckUwyxdcuHjscAyGg6cauzobuHZTDxKth7', 'width': 3264}]",ChIJ8YVquSnNHg0Roh9leXfhkIg,"{'compound_code': 'QR23+M4 Lisbon', 'global_code': '8CCGQR23+M4'}",4.3,ChIJ8YVquSnNHg0Roh9leXfhkIg,GOOGLE,"['pharmacy', 'health', 'point_of_interest', 'store', 'establishment']",165.0,"Av. do Uruguai 18A, Lisboa",21 760 2532,+351 21 760 2532,,https://maps.google.com/?cid=1144083633910567162,
245,OPERATIONAL,"{'location': {'lat': 38.748869, 'lng': -9.197807}, 'viewport': {'northeast': {'lat': 38.75022387989272, 'lng': -9.196379720107277}, 'southwest': {'lat': 38.74752422010728, 'lng': -9.199079379892721}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/pharmacy-71.png,#F88181,https://maps.gstatic.com/mapfiles/place_api/icons/v2/pharmacy_pinlet,Farmácia Santa Cruz,{'open_now': False},"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115742879664749917851"">Helder Guégués</a>'], 'photo_reference': 'Aap_uEBOQMOmMpYcSljiTrimTnFA7zlubRmNp2vAkQNqXNGsYf6yJZ-IrsMyq2FcA244TWoeX2SCe-3Xgsa9Hshek07ibiQd93uBljRfqWa9HnpGsxKCLuH9dWb4zWaB02rBelMA4IgFSSeVrucfNjgXNQ-RXZaFM0bUCrZ5ijXSjN4yKQPG', 'width': 4032}]",ChIJt3_ATtbMHg0RBSA0AZugJTw,"{'compound_code': 'PRX2+GV Lisbon', 'global_code': '8CCGPRX2+GV'}",3.6,ChIJt3_ATtbMHg0RBSA0AZugJTw,GOOGLE,"['pharmacy', 'health', 'point_of_interest', 'store', 'establishment']",9.0,"Av. Gomes Pereira 34B, Lisboa",21 419 8341,+351 21 419 8341,https://www.farmaciasportuguesas.pt/catalogo/ficha-farmacia?code=17370,https://maps.google.com/?cid=6002221478190041861,
246,OPERATIONAL,"{'location': {'lat': 38.7508791, 'lng': -9.2095228}, 'viewport': {'northeast': {'lat': 38.75216962989273, 'lng': -9.208198720107278}, 'southwest': {'lat': 38.74946997010728, 'lng': -9.210898379892722}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/pharmacy-71.png,#F88181,https://maps.gstatic.com/mapfiles/place_api/icons/v2/pharmacy_pinlet,Farmácia Progresso Benfica (Farmácias Progresso),{'open_now': False},"[{'height': 768, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105575164748778588397"">Farmácia Progresso Benfica</a>'], 'photo_reference': 'Aap_uEBXDavNY69OUEoCSqm4W7NTXoxTfmmJro6HpI9tA-9z7z7mCa7BDmXLm4F2ou6Db5xYq4RoIaTbqW-R2pLvIgE4VaJAXb7HchFLCoa1k_K6XHr76dEpztPUjklEq7lbNuR1tKfBi8AsClMYbrFoSzeveEJwMu1N1PGXiK1NX90S5ldB', 'width': 1024}]",ChIJY43uXiDNHg0RRc3o3cej9-k,"{'compound_code': 'QQ2R+95 Lisbon', 'global_code': '8CCGQQ2R+95'}",4.7,ChIJY43uXiDNHg0RRc3o3cej9-k,GOOGLE,"['pharmacy', 'health', 'point_of_interest', 'store', 'establishment']",21.0,"Estr. A-da-Maia 64 1500, Lisboa",21 760 2226,+351 21 760 2226,http://www.farmaciasprogresso.pt/,https://maps.google.com/?cid=16859123808901582149,
247,OPERATIONAL,"{'location': {'lat': 38.7506506, 'lng': -9.2008733}, 'viewport': {'northeast': {'lat': 38.75197512989273, 'lng': -9.199526120107278}, 'southwest': {'lat': 38.74927547010728, 'lng': -9.202225779892721}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/pharmacy-71.png,#F88181,https://maps.gstatic.com/mapfiles/place_api/icons/v2/pharmacy_pinlet,Farmácia Marques,{'open_now': False},"[{'height': 3021, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116490175957689786741"">A Google User</a>'], 'photo_reference': 'Aap_uEAE9Ux2Y2u9ogGft3l0ct2MSjzpQ0rXScTOj9YU-qKmbS2q9YVpXcC48ji8HkRSpowLJKUwKQt7Ih2-Z_UwcIciGWhZwGJnQa5Nj3kNIMV20KepM5VXQqcZDrTfq-aXvqeCRAtNe-8Kff0byVLoYh4dl4DgC867C_JrH3Ya7p-cu7wo', 'width': 3336}]",ChIJ46ozBijNHg0RJeoxO16AgNI,"{'compound_code': 'QQ2X+7M Lisbon', 'global_code': '8CCGQQ2X+7M'}",4.6,ChIJ46ozBijNHg0RJeoxO16AgNI,GOOGLE,"['pharmacy', 'health', 'point_of_interest', 'store', 'establishment']",11.0,"Estr. de Benfica 648, Lisboa",21 952 1927,+351 21 952 1927,,https://maps.google.com/?cid=7210973584079327998,
248,OPERATIONAL,"{'location': {'lat': 38.7449488, 'lng': -9.2014553}, 'viewport': {'northeast': {'lat': 38.74637852989272, 'lng': -9.200098170107276}, 'southwest': {'lat': 38.74367887010727, 'lng': -9.20279782989272}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/pharmacy-71.png,#F88181,https://maps.gstatic.com/mapfiles/place_api/icons/v2/pharmacy_pinlet,Farmácia Labor,{'open_now': False},"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112779701295906062763"">A Google User</a>'], 'photo_reference': 'Aap_uEDzIV8ONZvyl5Tz32eLfnqBZi7kfbH9j-6Is45eFowmHDWIrFrixAW5LF5VNVse3gt5MR14V0fmFu_OB8qrFF-GaEWqkpneqIH0ExeW4UxkFjXr_9hiOzqgtiMtCI276xsXk1qhTWDWx1KB-mjBiazzjrNF04JOs_0g5BAYK-zn3ygg', 'width': 3024}]",ChIJIaf4-NnMHg0R_IggbMYBouo,"{'compound_code': 'PQVX+XC Lisbon', 'global_code': '8CCGPQVX+XC'}",5.0,ChIJIaf4-NnMHg0R_IggbMYBouo,GOOGLE,"['pharmacy', 'health', 'point_of_interest', 'store', 'establishment']",3.0,"R. da Venezuela 37A b, Lisboa",21 342 3428,+351 21 342 3428,https://www.farmaciasportuguesas.pt/catalogo/ficha-farmacia?code=07935,https://maps.google.com/?cid=16907077902831487228,
249,OPERATIONAL,"{'location': {'lat': 38.745996, 'lng': -9.189597}, 'viewport': {'northeast': {'lat': 38.74733412989273, 'lng': -9.188348570107276}, 'southwest': {'lat': 38.74463447010729, 'lng': -9.19104822989272}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/pharmacy-71.png,#F88181,https://maps.gstatic.com/mapfiles/place_api/icons/v2/pharmacy_pinlet,Farmácia Rebocho,{'open_now': False},"[{'height': 1836, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113552633140887340318"">A Google User</a>'], 'photo_reference': 'Aap_uEBKCL-cQUaFdCEcWTEmvg0nnadnvMOPDaNQLtPX2vmfDTMAGcsaROt0f8ysXa6u6dRM6PsCYMzUeyBrh5-eIuiwmyXqlCYAwuI5Tuc5HgoqGOrnxfUnmiT9HOtSYM7ThHUcFfBm5kgLMcv3gE_i-FxURxq4i8-1Rg6e1CEEHIRn9d3n', 'width': 1764}]",ChIJS-POVSszGQ0RL2HIVmtAdEI,"{'compound_code': 'PRW6+95 Lisbon', 'global_code': '8CCGPRW6+95'}",4.5,ChIJS-POVSszGQ0RL2HIVmtAdEI,GOOGLE,"['pharmacy', 'health', 'point_of_interest', 'store', 'establishment']",4.0,"R. Ten-Cel. Ribeiro dos Reis 12 B, Lisboa",21 771 0020,+351 21 771 0020,https://www.farmaciasdeservico.net/f/19810/Farmacia_Rebocho/,https://maps.google.com/?cid=4788523133563330863,
250,OPERATIONAL,"{'location': {'lat': 38.7422295, 'lng': -9.2087834}, 'viewport': {'northeast': {'lat': 38.74357932989273, 'lng': -9.207433570107277}, 'southwest': {'lat': 38.74087967010728, 'lng': -9.21013322989272}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/pharmacy-71.png,#F88181,https://maps.gstatic.com/mapfiles/place_api/icons/v2/pharmacy_pinlet,Farmácia Vaz Martins,{'open_now': False},"[{'height': 3480, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115291950498749261884"">Nuno Ferreira</a>'], 'photo_reference': 'Aap_uECPYHRYAaDnfGcyLNsK1v7-HQNrcqNOw6lDSOxPzdteBpd3umR_xzvjiDgHtwmpXs-gJmMwipQvrNnWyu38hcyym-cEX_Dkwe5ppOEFFrGpBMy1aYNn78WuP3yTrhJBxSg5hn_FRYCvYDue-LL8MYgbul_BEz4yXL1e1Ae-uzKEUUO8', 'width': 4640}]",ChIJf2UUUNzMHg0RAVrQMRAKRgI,"{'compound_code': 'PQRR+VF Amadora', 'global_code': '8CCGPQRR+VF'}",4.1,ChIJf2UUUNzMHg0RAVrQMRAKRgI,GOOGLE,"['pharmacy', 'health', 'point_of_interest', 'store', 'establishment']",15.0,"Praceta Fernando Pessoa 5, Amadora",21 471 0660,+351 21 471 0660,,https://maps.google.com/?cid=163829501117094401,
251,OPERATIONAL,"{'location': {'lat': 38.7492984, 'lng': -9.2127008}, 'viewport': {'northeast': {'lat': 38.75064822989273, 'lng': -9.211350970107278}, 'southwest': {'lat': 38.74794857010728, 'lng': -9.214050629892721}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/pharmacy-71.png,#F88181,https://maps.gstatic.com/mapfiles/place_api/icons/v2/pharmacy_pinlet,Farmacia Lemos,,,ChIJvyXa_B_NHg0RX88OVpBAtz4,"{'compound_code': 'PQXP+PW Damaia', 'global_code': '8CCGPQXP+PW'}",4.5,ChIJvyXa_B_NHg0RX88OVpBAtz4,GOOGLE,"['pharmacy', 'health', 'point_of_interest', 'store', 'establishment']",2.0,"R. de Goa 19, Damaia",21 474 8121,+351 21 474 8121,https://www.farmaciasdeservico.info/lisboa/amadora/farmacia-lemos_12572/,https://maps.google.com/?cid=4519151739752861535,
252,OPERATIONAL,"{'location': {'lat': 38.7348156, 'lng': -9.2043772}, 'viewport': {'northeast': {'lat': 38.73622582989272, 'lng': -9.20299307010728}, 'southwest': {'lat': 38.73352617010728, 'lng': -9.205692729892723}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/pharmacy-71.png,#F88181,https://maps.gstatic.com/mapfiles/place_api/icons/v2/pharmacy_pinlet,Farmácia Boavista,{'open_now': False},,ChIJ3VcCtsXMHg0Rdg3zg8XFXco,"{'compound_code': 'PQMW+W6 Lisbon', 'global_code': '8CCGPQMW+W6'}",4.5,ChIJ3VcCtsXMHg0Rdg3zg8XFXco,GOOGLE,"['pharmacy', 'health', 'point_of_interest', 'store', 'establishment']",6.0,"R. das Magnólias loja 1 2, Lisboa",21 762 2572,+351 21 762 2572,,https://maps.google.com/?cid=14582028620608507254,
253,OPERATIONAL,"{'location': {'lat': 38.7479019, 'lng': -9.206766199999999}, 'viewport': {'northeast': {'lat': 38.74914657989272, 'lng': -9.205432470107278}, 'southwest': {'lat': 38.74644692010727, 'lng': -9.208132129892721}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/pharmacy-71.png,#F88181,https://maps.gstatic.com/mapfiles/place_api/icons/v2/pharmacy_pinlet,Farmácia Lavinha,{'open_now': False},,ChIJrYiTM9_MHg0RuQ1bF5kueQ0,"{'compound_code': 'PQXV+57 Lisbon', 'global_code': '8CCGPQXV+57'}",4.8,ChIJrYiTM9_MHg0RuQ1bF5kueQ0,GOOGLE,"['pharmacy', 'health', 'point_of_interest', 'store', 'establishment']",11.0,"R. Eng. Paulo Barros 28A, Lisboa",21 760 8242,+351 21 760 8242,https://www.farmaciasportuguesas.pt/catalogo/ficha-farmacia?code=17167,https://maps.google.com/?cid=970858429731769785,
254,OPERATIONAL,"{'location': {'lat': 38.7508185, 'lng': -9.1995674}, 'viewport': {'northeast': {'lat': 38.75210947989272, 'lng': -9.198214070107278}, 'southwest': {'lat': 38.74940982010727, 'lng': -9.200913729892722}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/pharmacy-71.png,#F88181,https://maps.gstatic.com/mapfiles/place_api/icons/v2/pharmacy_pinlet,Farmácia União - Benfica,{'open_now': True},"[{'height': 851, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104775428371156284077"">Farmácia União</a>'], 'photo_reference': 'Aap_uEDLpsaDc7Ez7ln05tc_PkZ_oCV1D8mh_lCKmXpt7Zu3msjOY4h0Ay9xnKjdSskNx74jBjiyl7hZ0aoApiVmnyxoZM-CjD7s4ZhaPkCqUoFt5Be0f0N7nyUV7tE2WVCfJIWuBm_dhPuXJT2vSSDadHWa5wIu73q3CsoBeqPlPwR7TwVE', 'width': 851}]",ChIJY4X9FKbNHg0RngleczjzjGo,"{'compound_code': 'QR22+85 Lisbon', 'global_code': '8CCGQR22+85'}",5.0,ChIJY4X9FKbNHg0RngleczjzjGo,GOOGLE,"['pharmacy', 'health', 'point_of_interest', 'store', 'establishment']",1.0,"Estr. de Benfica 592, Lisboa",21 711 1072,+351 21 711 1072,http://www.afarmaciaonline.pt/,https://maps.google.com/?cid=7677778888539113886,
255,OPERATIONAL,"{'location': {'lat': 38.738462, 'lng': -9.2106032}, 'viewport': {'northeast': {'lat': 38.73980072989272, 'lng': -9.209386970107278}, 'southwest': {'lat': 38.73710107010728, 'lng': -9.212086629892722}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/pharmacy-71.png,#F88181,https://maps.gstatic.com/mapfiles/place_api/icons/v2/pharmacy_pinlet,Farmácia Gaspar Pote Alfragide,{'open_now': False},"[{'height': 1960, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106417202081554375525"">Farmácia Gaspar Pote</a>'], 'photo_reference': 'Aap_uEDqBJ1iZhEmmGoefEXVib1LGsqDzw-KzinmQ3CCosLTiJBrgWS7YBs3sG_7AnUoOXUCWNBd7_BiVCaoTV9Ijqv53SoUWtfti5paCoQj8LXyZWahQIiS3r4k5fRTYf2E_UzwmsJRKOu7Vaf31cAZenn8EoVRr10A0pUIVimM8mXATfKD', 'width': 4032}]",ChIJa3zoycLMHg0RlVXnaYbPEtQ,"{'compound_code': 'PQQQ+9Q Amadora', 'global_code': '8CCGPQQQ+9Q'}",4.0,ChIJa3zoycLMHg0RlVXnaYbPEtQ,GOOGLE,"['pharmacy', 'health', 'point_of_interest', 'store', 'establishment']",12.0,"Estrada do Zambujal 76A, Amadora",917 070 701,+351 917 070 701,,https://maps.google.com/?cid=15281504661830849941,
256,OPERATIONAL,"{'location': {'lat': 38.7518132, 'lng': -9.1971452}, 'viewport': {'northeast': {'lat': 38.75317342989272, 'lng': -9.19590142010728}, 'southwest': {'lat': 38.75047377010727, 'lng': -9.198601079892724}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/pharmacy-71.png,#F88181,https://maps.gstatic.com/mapfiles/place_api/icons/v2/pharmacy_pinlet,Farmacia,,,ChIJN2oMuSnNHg0R-wNUnnv1jII,"{'compound_code': 'QR23+P4 Lisbon', 'global_code': '8CCGQR23+P4'}",0.0,ChIJN2oMuSnNHg0R-wNUnnv1jII,GOOGLE,"['pharmacy', 'health', 'point_of_interest', 'store', 'establishment']",0.0,"Av. do Uruguai 18B, Lisboa",21 943 1423,+351 21 943 1423,https://www.facebook.com/FarmaciaPauladeCampos,https://maps.google.com/?cid=7599681087800305936,
257,OPERATIONAL,"{'location': {'lat': 38.7520324, 'lng': -9.2049408}, 'viewport': {'northeast': {'lat': 38.75334772989272, 'lng': -9.203614620107277}, 'southwest': {'lat': 38.75064807010728, 'lng': -9.206314279892721}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/pharmacy-71.png,#F88181,https://maps.gstatic.com/mapfiles/place_api/icons/v2/pharmacy_pinlet,Farmácia Benfica,{'open_now': True},"[{'height': 796, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101373481479225671514"">A Google User</a>'], 'photo_reference': 'Aap_uEAhixXMGwsBNe8sZAaTN0-8Jkt3HwNMoLaSfRrKhzwHX2wRtsxsXRQ1asKwRnYx0o2EQWy5ybxxa24fUaCTen9neETH_Ikye_MqvIz-t6MsnEB3m_VVw6NIjGFOgrW0pwS5gorMozw4hnQTBsvBa8gxNZWz0SyjMrgnt7x3hSw-7qwF', 'width': 1418}]",ChIJN4oInG3NHg0R-tCT4ACa4A8,"{'compound_code': 'QQ2W+R2 Lisbon', 'global_code': '8CCGQQ2W+R2'}",0.0,ChIJN4oInG3NHg0R-tCT4ACa4A8,GOOGLE,"['pharmacy', 'health', 'point_of_interest', 'store', 'establishment']",0.0,"Estr. de Benfica 678E, Lisboa",21 760 2226,+351 21 760 2226,http://www.farmaciasprogresso.pt/,https://maps.google.com/?cid=16859123808901582149,
258,OPERATIONAL,"{'location': {'lat': 38.7479617, 'lng': -9.1773271}, 'viewport': {'northeast': {'lat': 38.74924367989272, 'lng': -9.175889620107277}, 'southwest': {'lat': 38.74654402010727, 'lng': -9.178589279892721}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/pharmacy-71.png,#F88181,https://maps.gstatic.com/mapfiles/place_api/icons/v2/pharmacy_pinlet,Farmácia dos Lusíadas,{'open_now': True},"[{'height': 2158, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112749920951078131046"">A Google User</a>'], 'photo_reference': 'Aap_uECiJn1iPEyFO69DZuq4yTQAieTWqCZc8iYm5McIW-cVqaUnASp6TAZaJyDHFxGNE0-_d8GrBsImN6rns9E83OCTZVOIHcmPdkvKZ5vh5_1B4nSotH11NLKdlDKFydrJ4Wqhs_aMiY4WBkFIHEaAS4Ph1FjUD-sADNOLXQq0Ycmlwz78', 'width': 2698}]",ChIJEy-IaiYzGQ0RIyW-MWmP_YA,"{'compound_code': 'PRXF+53 Lisbon', 'global_code': '8CCGPRXF+53'}",4.8,ChIJEy-IaiYzGQ0RIyW-MWmP_YA,GOOGLE,"['pharmacy', 'health', 'point_of_interest', 'store', 'establishment']",14.0,"R. Mario de Azevedo Gomes 1A, Lisboa",21 814 3381,+351 21 814 3381,https://www.farmaciadoslusiadas.pt/,https://maps.google.com/?cid=9294742887931454755,
259,OPERATIONAL,"{'location': {'lat': 38.7513434, 'lng': -9.2029879}, 'viewport': {'northeast': {'lat': 38.75264002989272, 'lng': -9.201668970107276}, 'southwest': {'lat': 38.74994037010728, 'lng': -9.20436862989272}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/pharmacy-71.png,#F88181,https://maps.gstatic.com/mapfiles/place_api/icons/v2/pharmacy_pinlet,Wells Saúde e Ótica,{'open_now': True},"[{'height': 3705, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111596098646495027508"">Gonçalo Maggessi</a>'], 'photo_reference': 'Aap_uEAhuJQOppJiiCoPb8wIiZHjaYQU6O-7qtVvQU6A0Mu_J72DcmO7hN5jsukfWWx1etc2jb9n1rpNml_GJANSFV5dhaQ1L_yrcRfsQGFRnGk2xQ0FXeb7Pi0rbdZPyHuDZvoDZ8Dz3jYwkd5Pue4lM52iYPisyRc5bg-HOElW_dnaFxwc', 'width': 2843}]",ChIJVc8evSfNHg0Rq29-5uSzQYY,"{'compound_code': 'QQ2W+GR Lisbon', 'global_code': '8CCGQQ2W+GR'}",3.5,ChIJVc8evSfNHg0Rq29-5uSzQYY,GOOGLE,"['pharmacy', 'health', 'point_of_interest', 'store', 'establishment']",12.0,"Estr. de Benfica N. 666A, Lisboa",935 045 670,+351 935 045 670,https://wells.pt/,https://maps.google.com/?cid=12603272546939820640,
260,OPERATIONAL,"{'location': {'lat': 38.7529092, 'lng': -9.2142015}, 'viewport': {'northeast': {'lat': 38.75429627989272, 'lng': -9.212786220107278}, 'southwest': {'lat': 38.75159662010728, 'lng': -9.215485879892721}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/pharmacy-71.png,#F88181,https://maps.gstatic.com/mapfiles/place_api/icons/v2/pharmacy_pinlet,"Farmácia dos Lusiadas - Farmacia Oriente, Sociedade Unipessoal, Lda.",,,ChIJZ7pMPR_NHg0RC8AlDLpUBYc,"{'compound_code': 'QQ3P+58 Amadora', 'global_code': '8CCGQQ3P+58'}",0.0,ChIJZ7pMPR_NHg0RC8AlDLpUBYc,GOOGLE,"['pharmacy', 'health', 'point_of_interest', 'store', 'establishment']",0.0,"Urbanização Alto Dos Moinhos, 1, Rua C A, Lisboa",21 814 3381,+351 21 814 3381,,https://maps.google.com/?cid=9729275728048275467,
261,OPERATIONAL,"{'location': {'lat': 38.7279217, 'lng': -9.162293199999999}, 'viewport': {'northeast': {'lat': 38.72926857989272, 'lng': -9.160975770107276}, 'southwest': {'lat': 38.72656892010728, 'lng': -9.16367542989272}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/pharmacy-71.png,#F88181,https://maps.gstatic.com/mapfiles/place_api/icons/v2/pharmacy_pinlet,Farmácia Oliveira,{'open_now': False},,ChIJQR7J92szGQ0REHizPH9UA3w,"{'compound_code': 'PRHQ+53 Lisbon', 'global_code': '8CCGPRHQ+53'}",4.7,ChIJQR7J92szGQ0REHizPH9UA3w,GOOGLE,"['pharmacy', 'health', 'point_of_interest', 'store', 'establishment']",6.0,"R. de Campolide 54A, Lisboa",21 727 5715,+351 21 727 5715,,https://maps.google.com/?cid=10927450873524832169,
262,OPERATIONAL,"{'location': {'lat': 38.7290577, 'lng': -9.158785}, 'viewport': {'northeast': {'lat': 38.73040942989272, 'lng': -9.157432520107278}, 'southwest': {'lat': 38.72770977010727, 'lng': -9.160132179892722}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/pharmacy-71.png,#F88181,https://maps.gstatic.com/mapfiles/place_api/icons/v2/pharmacy_pinlet,Farmácia Ronil,{'open_now': True},,ChIJvdeosG0zGQ0RGFDDIQDFjuM,"{'compound_code': 'PRHR+JF Lisbon', 'global_code': '8CCGPRHR+JF'}",3.4,ChIJvdeosG0zGQ0RGFDDIQDFjuM,GOOGLE,"['pharmacy', 'health', 'point_of_interest', 'store', 'establishment']",9.0,"R. Rodrigo da Fonseca 155, Lisboa",21 388 3438,+351 21 388 3438,https://www.farmaciasdeservico.net/f/752/Farmacia_Ronil/,https://maps.google.com/?cid=16397259897659674648,
263,OPERATIONAL,"{'location': {'lat': 38.7232789, 'lng': -9.1533729}, 'viewport': {'northeast': {'lat': 38.72461952989272, 'lng': -9.152040420107278}, 'southwest': {'lat': 38.72191987010728, 'lng': -9.154740079892722}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/pharmacy-71.png,#F88181,https://maps.gstatic.com/mapfiles/place_api/icons/v2/pharmacy_pinlet,"Farmácia Mota Capitão Unipessoal, Lda",,,ChIJ5Ul4j3AzGQ0R29G3PFveq2o,"{'compound_code': 'PRFW+8M Lisbon', 'global_code': '8CCGPRFW+8M'}",5.0,ChIJ5Ul4j3AzGQ0R29G3PFveq2o,GOOGLE,"['pharmacy', 'health', 'point_of_interest', 'store', 'establishment']",1.0,"R. Rodrigo da Fonseca 62, Lisboa",21 418 9799,+351 21 418 9799,,https://maps.google.com/?cid=7686481672479953371,
264,OPERATIONAL,"{'location': {'lat': 38.7279223, 'lng': -9.1622995}, 'viewport': {'northeast': {'lat': 38.72926977989271, 'lng': -9.160975970107279}, 'southwest': {'lat': 38.72657012010727, 'lng': -9.163675629892722}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/pharmacy-71.png,#F88181,https://maps.gstatic.com/mapfiles/place_api/icons/v2/pharmacy_pinlet,Farmacia,,,ChIJqyjK92szGQ0Rd0JzUZPKL6o,"{'compound_code': 'PRHQ+53 Lisbon', 'global_code': '8CCGPRHQ+53'}",5.0,ChIJqyjK92szGQ0Rd0JzUZPKL6o,GOOGLE,"['pharmacy', 'health', 'point_of_interest', 'store', 'establishment']",1.0,"R. de Campolide 60A, Lisboa",21 943 1423,+351 21 943 1423,https://www.facebook.com/FarmaciaPauladeCampos,https://maps.google.com/?cid=7599681087800305936,
265,OPERATIONAL,"{'location': {'lat': 38.72903050000001, 'lng': -9.1479877}, 'viewport': {'northeast': {'lat': 38.73035537989273, 'lng': -9.14656697010728}, 'southwest': {'lat': 38.72765572010729, 'lng': -9.149266629892724}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/pharmacy-71.png,#F88181,https://maps.gstatic.com/mapfiles/place_api/icons/v2/pharmacy_pinlet,Farmácia Mustela fontes,,,ChIJUVFsMdozGQ0Rz2UMBewzpgw,"{'compound_code': 'PVH2+JR Lisbon', 'global_code': '8CCGPVH2+JR'}",0.0,ChIJUVFsMdozGQ0Rz2UMBewzpgw,GOOGLE,"['pharmacy', 'health', 'point_of_interest', 'store', 'establishment']",0.0,"Av. Fontes Pereira de Melo, Lisboa",,,,https://maps.google.com/?cid=911473063379101135,
266,OPERATIONAL,"{'location': {'lat': 38.7226705, 'lng': -9.1601705}, 'viewport': {'northeast': {'lat': 38.72403407989272, 'lng': -9.158910720107277}, 'southwest': {'lat': 38.72133442010728, 'lng': -9.161610379892721}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/pharmacy-71.png,#F88181,https://maps.gstatic.com/mapfiles/place_api/icons/v2/pharmacy_pinlet,Ivone,{'open_now': False},,ChIJ_dWWb28zGQ0RgRufhBRBu2A,"{'compound_code': 'PRFQ+3W Lisbon', 'global_code': '8CCGPRFQ+3W'}",4.0,ChIJ_dWWb28zGQ0RgRufhBRBu2A,GOOGLE,"['pharmacy', 'health', 'point_of_interest', 'store', 'establishment']",11.0,"R. Silva Carvalho 232c, Lisboa",21 494 0048,+351 21 494 0048,,https://maps.google.com/?cid=12393071907540531941,
